video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
gGOioM0fMRc,Jana Nayagan Trailer Review | Yogi Bolta Hai,"Jana Nayagan Trailer Review by Yogi Bolta Hai 
Jana Nayagan Trailer Review 
Jana Nayagan Trailer
Jana Nayagan 
Jana Nayagan Movie
Jana Neta Movie
Jana Neta Trailer 
Jana Neta Trailer Review
Thalapathy Vijay Movie
Raja Saab

#JanaNayagan #JanaNayaganTrailer #JanaNayaganTrailerReview #JanaNayaganMovie #JanaNeta #JanaNetaTrailer #JanaNetaTrailerReview #JanaNayakudu #JanaNayakuduTrailer #JanaNayakuduTrailerReview #ThalapathyVijay #JanaNayaganFromJan9 #JanNetaFromJan9 #JanaNayakuduFromJan9 #PoojaHegde #BobbyDeol #KVNProductions #Anirudh #RidhiKumar #VivekKuchibhotla #PeopleMediaFactory #SKN #YogiBoltaHai

Jana Nayagan, Jana Nayagan Trailer, Jana Nayagan Trailer Review, Jana Nayagan Movie, Jana Neta, Jana Neta Trailer, Jana Neta Trailer Review, Jana Nayakudu, Jana Nayakudu Trailer, Jana Nayakudu Trailer Review, Thalapathy Vijay, Jana Nayagan From Jan 9, Jan Neta From Jan 9, Jana Nayakudu From Jan 9, Pooja Hegde, Bobby Deol, KVN Productions, Anirudh, Tamil Movie, Telugu Movie, Jana Nayagan Tamil Movie, Thalapathy Vijay New Movie, Thalapathy Vijay Upcoming Movie, South Movie, New movie, Upcoming Movie, Pan Indian Movie, New Trailer, Action Film, Political Action Thiller Film, H Vinod, Review, Teaser, Trailer, Trailer Review, Yogi Bolta Hai,

Follow Yogi on 
Instagram - https://www.instagram.com/yogirokde 
WhatsApp - https://whatsapp.com/channel/0029Va96lzCEquiOrsmlXX2y  
Tweeter - https://twitter.com/yogirokde

Created with Max Studios: maxstudios.help@gmail.com

Note: - All Images, Pictures, Music used in the video belongs to the respected owners.

Disclaimer: - This channel DOES NOT promote or encourage any illegal activities. All content provided by this channel is meant for EDUCATIONAL and INFORMATIONAL PURPOSE only. 

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.

Channel Disclaimer – Yogi Bolta Hai is the FILM REVIEW channel dedicated to Review Films, Web Series, Songs, and Trailers. Yogi Bolta Hai channel sometimes use Film Clips, TV series Clips, Web Series Clips, Animation Series Clips to explain about the Film, Web Series, Trailers and Songs, but all under section 107 of the copyright Act 1976, allowance is made for FAIR USE for purpose such as criticism, comment, news reporting, teaching, scholarship and research.",2026-01-03T17:30:09Z,UCIihexFQucy1Sm7V7yvL_mA,YOGI BOLTA HAI,24,"['Jana Nayagan', 'Jana Nayagan Trailer', 'Jana Nayagan Trailer Review', 'Jana Nayagan Movie', 'Jana Neta', 'Jana Neta Trailer', 'Jana Neta Trailer Review', 'Jana Nayakudu', 'Jana Nayakudu Trailer', 'Jana Nayakudu Trailer Review', 'Thalapathy Vijay', 'Pooja Hegde', 'Bobby Deol', 'KVN Productions', 'Anirudh', 'Tamil Movie', 'Jana Nayagan Tamil Movie', 'Thalapathy Vijay New Movie', 'Thalapathy Vijay Upcoming Movie', 'South Movie', 'Political Action Thiller Film', 'H Vinod', 'Trailer', 'Trailer Review', 'Yogi Bolta Hai']",PT3M40S,hd,false,461986,21523,0,0,1920
OjrYt0twb1s,KYA YE SEASON LEGEND HOGA? | ULTIMATE ROYALE OR WHAT | BGMI LIVE,"INSTAGRAM - https://www.instagram.com/lolzzzgaming/

UPI - lolzzz@ptyes


BGMI Live @LoLzZzGaming 
#bgmi #lolz #lolzz #lolzzz #lolzgaming #lolzzgaming #lolzzzgaming #lolzzzgamingyt",2026-01-03T21:52:42Z,UCI1vyXBgX3bruwvChLMNxjQ,LoLzZz Gaming,20,"['lolz', 'lolzz', 'lolzzz', 'lolz gaming', 'lolzz gaming', 'lolzzz gaming', 'bgmi', 'conqueror']",PT6H51S,hd,false,515311,25547,0,0,31
_1nYLqS7Dgw,Dekho Dekho Mujhe Chhod Na Dena | नए साल की सुपरहिट कव्वाली | देखो देखो मुझे छोड़ | Khwaja Qawwali,"♫ Instagram Reels : 
👉 Subscribe Now: https://goo.gl/BTIy8s 

► Album - Mujhe Le Chalo Khwaja Ji Ke Mele Me
► Song - Mujhe Le Chalo Na Khwaja Ke Mele Me
► Singer - Sakhi Hamid Husain
► Music - Sakhi Hamid Husain
► Lyrics - Sakhi Hamid Husain
➤ Label - Vianet Media
➤ Recording/Mixing - Shree Studio
➤ Sub Label - Shree Cassette   
➤Parent Label(Publisher) - Shubham Audio Video Private Limited

63936-ISL_SCI_RPL

Dus Biwiyo Ki Kahani : https://youtu.be/6Us78aXfaXs
Teri Duniya Se Bhut Door : https://youtu.be/7MiKIb5qFOA
Tum Mere Baad Mohabbat : https://youtu.be/j8lgxLP_5AA
Ali Ka Gharana : https://youtu.be/UJZu8LNAjyQ
Taqdeer Mujhe Le Chal : https://youtu.be/O77rexbk6Ig
Khwaja Ji Tori Shadi Mein : https://youtu.be/odjGJKB-9Vs
Wakya Rishto Ki Nasihat : https://youtu.be/xkq4NJChWgM

#shreecassette 
#dekhodekhomujhechhodnadena
#sakhihamidhusain
#khwajanewqawwaliyan
#khwajagaribnawaz 
#khwajajiurs
#nonstopkhwajaqawwali
#ajmersharifqawwali
#khwajajiursmubarak
#814khwajajiurs
#qawwali",2026-01-03T00:00:50Z,UCnF7r-nRi5pIoBYDmq8A7aQ,Shree Cassette Islamic,10,"['2026 new qawwali', '2026 qawwali', '814 khwaja urs kavvali', 'Dekho Dekho Mujhe Chhod Na Dena', 'Khwaja Qawwali', 'Sakhi Hamid Husain', 'ajmer sharif', 'ajmer sharif urs', 'dekho dekho', 'dekho dekho mujhe chhod na', 'dekho dekho mujhe chhod na dena kavvali', 'kavvali', 'kavvali 2026', 'khwaja']",PT11M15S,hd,false,306996,5632,0,0,311
JV28P4dzjLY,Jana Nayagan - Official Trailer : Decoding | Thalapathy Vijay | Hidden Details | Vinoth | Ani | KVN,"For Advertisement in MaayaM Studios:
+91 63813 45344
+91 73057 59234
_____________________________________________________________________________

⚡️🔥Jana Nayagan Trailer மாஸ் | Breakdown Of 'Final Magic' | Good Bye | Thalapathy Vijay | Anirudh | 

#MaayamStudios #Promotion #KarthickMaayaKumar

------------------------------------------------------------------------------------------------------------------------------

Follow Karthick MaayaKumar:
@ https://twitter.com/k_maayakumar
@ karthick_maayakumar

SUBSCRIBE for more Karthick MaayaKumar's Contents:
@ https://bit.ly/32a9P2M

உலகளாவிய அரிய பல சுவாரஸ்ய தகவல்களை தமிழ் மொழி ஊடாக உங்களுக்கு எளிமையாக‌ புரிய வைப்பதே எங்களின் நோக்கம்...!
உலகத்தமிழர்களை ஒன்றிணைக்கும் ஒரு டிஜிட்டல் மேடையே நமது மாயம் ஸ்டூடியோஸ்...!
இந்த உலகத்தில் எதுவும், எவரும் நிரந்தரமில்லை... 
பிற உயிர்களுக்கு தொந்தரவு இல்லாத வாழ்க்கையை வாழ்ந்து முடித்துவிட்டு பயணப்படுவோம்...!
எல்லாம் மாயை, மாயம்...!

கார்த்திக் மாயக்குமாரின் புதிய முயற்சி... 
உங்களின் ஊக்கம் தான், எங்களின் உயர்வு...!

This Channel is the unique world of 'Independent Musics & Big topic Explanations' from Karthick MaayaKumar... 
Viewers also can put Advertisements in Maayam Studios at affordable cost....

Thanks For Choosing Our Videos...!!!",2026-01-03T16:25:48Z,UC3SqdQlsHd6gBUuoqL-BWWg,MAAYAM STUDIOS,25,"['maayam studios', 'jananayagan trailer', 'jananayagan trailer day', 'jananayagan tamil trailer', 'jananayagan trailer tamil', 'jananayagan trailer hindi', 'jananayagan trailer delay', 'jananayagan trailer update', 'jananayagan trailer poster', 'jananayagan trailer malayalam', 'jananayagan official trailer', 'jana nayagan trailer', 'jana nayagan trailer news', 'jana nayagan trailer tamil', 'jana nayagan tamil trailer', 'jana nayagan trailer today', 'vijay jana nayagan trailer']",PT26M35S,hd,false,230710,9249,0,0,877
cEAcd7md-rU,Franklin Finds A Strange Moon In GTA 5 ,"the videos and graphics are in this video is not real it is from a virtual 3D game.... and it's only use for entertainment....


#gta5 #gta5mods 
#franklin  



In this video,

YouTube Disclaimer full information and explanation in tamil language.  


Disclaimer: this channel does not promote or encourage any illegal activities, all contents provided by this channel.

Copyright disclaimer under section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship and research. Fair use permitted bye copyright statute that might otherwise be infringing. Non-profit, educational or personal use Tips the balance in favor of fair use.",2026-01-04T06:01:34Z,UCaCB6JUACfuOTr2no0-7Ffw,HG FREE FIRE,20,[],PT22M31S,hd,false,82382,1759,0,0,68
TFTnJzWRTJ8,"Naal Nachna | Dhurandhar | Ranveer Singh, Sara Arjun, Shashwat Sachdev, Afsana Khan, Reble, Irshad","Naal Nachna — the dance anthem that made everyone groove is finally here! 💃

👉 Subscribe to Saregama Music: https://bit.ly/3FkAS0W

Credits: 
Jio Studios Presents
A B62 Studios Production

An Aditya Dhar Film
DHURANDHAR

Written, Directed and Produced by: Aditya Dhar
Produced by: Jyoti Deshpande
Produced by: Lokesh Dhar

Cast: Ranveer Singh, Sanjay Dutt, Akshaye Khanna, R. Madhavan, Arjun Rampal, Sara Arjun

A Shashwat Sachdev Musical

Audio Credits:
Song: Naal Nachna
Singers: Afsana Khan, Reble
Music Director: Shashwat Sachdev
Lyricist: Reble, Irshad Kamil
Additional production: Steve Kottoor

Lyrics:
Good girls like to party like the bad ones 
Drop it down shorty let me bag some 
Good girls like to party like the bad ones 
Drop it down shorty let me bag some 
Duniya di sundi na behri jawaani 
Masti ch mastayi jehri jawaani 
Duniya di sundi na behri jawaani 
Masti ch mastayi jehri jawaani 
Raaton ke iraadon se kya bachna 
Maine toh tere naal nachna 
Maine toh tere naal nachna 
Maine toh tere naal nachna 
Maine toh tere naal nachna 
Why dont we look out for each other when the sun goes down 
Say you want surrender when the siren sound 
Yeah run like the city's gonna burn if we slow down 
Now kiss me like we might not make it when the light go Ride or die baby 
Hone de hone de raatein suhani 
Dekho puraani na ho ye jawaani 
Hone de hone de raatein suhani 
Dekho puraani na ho ye jawaani 
Chalta jawaani pe koi bas na 
Maine toh tere naal nachna 
Maine toh tere naal nachna 
Maine toh tere naal nachna 
Maine toh tere naal nachna 
Good girls like to party like the bad ones 
Drop it down shorty let me bag some 
Good girls like to party like the bad ones 
Drop it down shorty let me bag some 
Maine toh tere naal nachna 
Maine toh tere naal nachna 
Maine toh tere naal nachna 
Maine toh tere naal nachna

#NaalNachna
#dhurandhar 
#ranveersingh 
#shashwatsachdev 
#AfsanaKhan 
#Reble

Learn to sing in Sur with Padhanisa by Saregama. Download the app now and start your Riyaaz today - https://sarega.ma/pdns

To Listen To The Songs From Dhurandhar, click here: https://youtube.com/playlist?list=PLXCoHsJ9oLec5tz2KruCcW6ZC1MKCfRXX&si=Kc7omZhjUtyT3mPK

To Listen To The Songs From Tu Meri Main Tera Main Tera Tu Meri, click here: https://www.youtube.com/playlist?list=PLXCoHsJ9oLedWJNHyde-gyu_YdsKOwE3r

To Listen To Saregama Originals, click here: 
https://www.youtube.com/playlist?list=PLXCoHsJ9oLeejQ4QL6fdOGBXFz2G_gDex

Listen Latest Saregama Songs, Click here: https://youtube.com/playlist?list=PLXCoHsJ9oLefWcfsol6_uoIjo8zPIMlKC&si=Pt6r9NXvselIDMFl

To buy Saregama Carvaan, visit  https://www.saregama.com/carvaan/carvaanhindi
To buy virus free original tracks, visit  https://www.saregama.com/musicstore

Label: Saregama India Ltd, A RPSG Group Company

To buy the original and virus free track, visit www.saregama.com

Follow us on:

YouTube: http://www.youtube.com/saregamamusic

Facebook: http://www.facebook.com/Saregama

Instagram: https://www.instagram.com/saregama_official/

X: https://twitter.com/saregamaglobal",2025-12-31T10:30:08Z,UC_A7K2dXFsTMAciGmnNxy-Q,Saregama Music,10,"['Naal Nachna', 'Nal nachna', 'Naal Nachna Dhurandhar', 'Naal Nachna Sara Arjun', 'Dhurandhar all songs', 'Reble', 'Shashwat Sachdev', 'Akshaye Khanna', 'naal nachna dhurandhar videos', 'naal nachna dhurandhar movie song', 'naal nachna song video', 'ranveer singh and sara arjun', 'Naal Nachna Afsana Khan', 'dhurandhar movie song', 'dhurandhar movie song akshay khanna', 'dhurandhar movie song naal nachna', 'FA9LA', 'Shararat', 'Gehra Hua', 'Lutt Le Gaya', 'Monica', 'Ramba Ho', 'flipperachi', 'Maine toh tere naal nachna']",PT2M6S,hd,false,3826583,46110,0,0,1046
9QBppIBhCqM,JANA NAYAGAN -Official Trailer [ Tamil ] |Vijay Thalapathy|Bobby Deol | H.Vinoth | New movie Trailer,"JANA NAYAGAN -Official Trailer [ Tamil ] |Vijay Thalapathy|Bobby Deol | H.Vinoth | New movie Trailer

#jananayagan #officialtrailer #travel #trailer
its a fan made trailer",2026-01-02T11:44:26Z,UCi3pt25kyNwfDRa31qeylhQ,"WHITE CHILLIES ENTERTAINMENT 


.",24,[],PT1M36S,hd,false,744023,22498,0,0,227
0ttNImp0-Do,INDIA vs NEW ZEALAND 1ST ODI HIGHLIGHTS 2026 | INDIA vs NEW ZEALAND ODI 2026 | IND vs NZ | CRICKET,"INDIA vs NEW ZEALAND 1ST ODI HIGHLIGHTS 2026 🔥
Watch the best moments from the IND vs NZ 1st ODI 2026, including amazing shots, key wickets, and match-defining highlights.

This India vs New Zealand ODI 2026 match delivered thrilling cricket action for fans around the world. The video is highly edited and modified to bring you short, informative, and entertaining highlights of the game.

If you enjoy cricket and love ODI highlights, don’t forget to like, share, and subscribe for more cricket content.

Fair Use Disclaimer: 

⚠️ Copyright Disclaimer – Fair Use:
This video is not my original content. All clips used in this video are edited and modified under the Fair Use Policy for purposes such as education, news reporting, commentary, criticism, and entertainment. All rights belong to their respective owners.
  


📧 AyubTvFamily@gmail.com

We will take immediate action to resolve the issue.


#INDvsNZ 
#IndiaVsNewZealand 
#INDvsNZ2026  
#ODIHighlights
#CricketHighlights  
#IndiaCricket 
#NewZealandCricket",2026-01-02T08:15:24Z,UCZ9wCHu_E48ENWmXwYk-nxw,Cric Analysis TV,17,"['Cric Analysis Tv', 'Icc T20 World Cup 2025', 'Latest Cricket News', 'India Cricket News', 'ind vs nz highlights', 'ind vs nz highlights today 2025', 'IND VS NZ 1ST ODI HIGHLIGHTS 2026', 'cricket highlights', 'cricket highlights today', 'cricket highlights today match india vs new zealand', 'INDIA VS NEW ZEALAND 2026', 'INDIA vs new zealand highlights 2026', 'pak vs sl t20 highlights 2026', 'pak vs sl highlights today', 'nz vs ind', 'nz vs ind highlights', 'nz vs ind highlights 2026', 'shubman gill']",PT13M51S,hd,false,2191232,0,0,0,0
kqE8ROuGOr4,भीड़ में | Tumsa Nahin Dekha A Love Story | Shreya Ghoshal | Udit Narayan Songs | Dia Mirza,"खो जाइए श्रेया घोषाल और उदित नारायण की आवाज़ों के जादू में! 2004 की फिल्म 'तुमसा नहीं देखा - ए लव स्टोरी' का यह खूबसूरत गीत, ""भीड़ में"", प्यार की गहराईयों को छूता है। उनकी आवाज़ें और गीत के बोल मिलकर एक ऐसा माहौल बनाते हैं जो सीधा दिल में उतर जाता है।


Credits :

Song: Bheed Mein
Album: Tumsa Nahin Dekha A Love Story
Artist: Shreya Ghoshal | Udit Narayan
Music Director: Nadeem-Shravan
Lyricist: Sameer 


इस गाने के हर बोल में प्यार और रोमांस छिपा है, जो सुनने वालों को एक अलग ही दुनिया में ले जाता है। श्रेया घोषाल और उदित नारायण की गायकी ने इसे और भी खास बना दिया है। यह गाना उन सभी के लिए है जो प्यार में डूबे हैं और एक खूबसूरत संगीत का अनुभव करना चाहते हैं।

अगर आपको यह गाना पसंद आया, तो लाइक बटन दबाना न भूलें! कमेंट में बताएं कि आपका पसंदीदा गाना कौन सा है और हमारे चैनल को सब्सक्राइब करें ताकि आप ऐसे और भी शानदार गानों का आनंद ले सकें।

प्यार के संगीत को ज़िंदा रखें...

#BheedMein #TumsaNahinDekha #ShreyaGhoshal #UditNarayan #HindiSongs #Bollywood #RomanticSongs

#BheedMein #TumsaNahinDekhaALoveStory #ShreyaGhoshalSongs #UditNarayanSongs #2000sHindiSongs #RomanticHindiSongs #LoveSongsBollywood #HindiLoveSongs #BollywoodRomanticSongs #TumsaNahinDekhaSongs #ShreyaGhoshalRomanticSongs #UditNarayanRomanticSongs #HindiSongs2004 #Bollywood2004Songs       #Love #Romance #Bollywood #HindiMusic #IndianMusic #ShreyaGhoshalHits #UditNarayanHits #RomanticMelody #ClassicBollywood #2000sBollywood #HindiLoveSongsCollection #TumsaNahinDekhaALoveStorySongs #HindiSongs #BollywoodSongs #IndianSongs
To buy Saregama Carvaan, visit  https://sarega.ma/yt_carvn 
To buy virus free original tracks, visit  https://sarega.ma/yt_music",2025-12-29T13:01:29Z,UCGsejeHiCWc4rczqENenL8A,Retro Romance Songs,22,"['Bheed Mein', 'Tumsa Nahin Dekha A Love Story', 'Shreya Ghoshal songs', 'Udit Narayan songs', '2000s Hindi songs', 'romantic Hindi songs', 'love songs Bollywood', 'Hindi love songs', 'Bollywood romantic songs', 'Tumsa Nahin Dekha songs', 'Shreya Ghoshal romantic songs', 'Udit Narayan romantic songs', 'Hindi songs 2004', 'Bollywood 2004 songs', 'प्यार के गाने', 'रोमांटिक हिंदी गाने', 'श्रेया']",PT6M6S,hd,false,148606,206,0,0,1
13pQrc4Q1kM,Jana Nayagan Trailer Reaction | #thalapathy #vijay #hvinoth #anirudh | Mr Earphones #jananayagan,"THALAIVAR 173 Announcement Reaction : https://youtu.be/-m2iACtmGu4

The First Roar - Jana Nayagan Reaction : https://youtu.be/Dc8D7O3cT0c

1. SIGMA Teaser Reaction | #sundeepkishan #jasonsanjay : https://youtu.be/2XOC03fVG9I
2. Jana Nayagan – Thalapathy Kacheri Lyric Video Reaction | #thalapathy Vijay #anirudh : https://youtu.be/i9-bHN8YYaw
3. PARASAKTHI -Title Teaser Reaction (Tamil) Sivakarthikeyan : https://youtu.be/8IHXvGmxmms
4. Love Insurance Kompany (LIK - Tamil) | First Punch Reaction : https://youtu.be/cx8BhnUpcc8
5. ARASAN Promo Reaction | #vetrimaaran #silambarasantr : https://youtu.be/HAPliHu8CLo
6. Dashamakan - Title UNLOCKED Reaction : https://youtu.be/D8hDj93n9go
7. Ratnamala - Lyrical Reaction | #parasakthi | #sivakarthikeyan : https://youtu.be/nQ_rzVjGgqA
8. Pattuma Video Song Reaction | Love Insurance Kompany | #pradeepranganathan : https://youtu.be/EvUCaszvbwE
9. Jana Nayagan – Oru Pere Varalaaru Lyrical Reaction | #thalapathy  #vijay #anirudh : https://youtu.be/8usO_hb01TM
10. JanaNayagan Audio Launch Announcement Reaction | #thalapathy Vijay : https://youtu.be/T-0XVJpT0X4
11. Moonwalk Mini Cassette Reaction | #arrahman #prabhudeva : https://youtu.be/3bID4g9eRrI 
12. Happy Raj - Vibe Check (Promo) | GV Prakash | Abbas | Sri Gouri Priya : https://youtu.be/-II3KPtxYA0
13. Jana Nayagan - Chella Magale Lyrical Reaction : https://youtu.be/Ec_zd4gUDKg

METHU METHU PONNU Lyrical Video : https://youtu.be/SWk71tOdtuU

BIKE RIDE Lyrical Video : https://youtu.be/ITFtrN9KPGI

1. Love Insurance Kompany (LIK - Tamil) | First Punch Reaction : https://youtu.be/cx8BhnUpcc8
2. Unga Vijay Naa Varen Reaction | உங்க விஜய், நா வரேன்! Reaction : https://youtu.be/0L-rs0JIoiY
3. Speak Eazy of Bro Code Tamil Promo Reaction – #ravimohan  @RaviMohanStudios : https://youtu.be/zJMmlpXSF44
4. Enjaami Thandhaane - Lyrical Reaction | Idli Kadai | #dhanush : https://youtu.be/7VuGQR9d_YI
5. Theekkoluthi Reaction | #bison Kaalamadan | #dhruvvikram #mariselvaraj :  https://youtu.be/JFk7u3Z6jO0
6. Karuppu Teaser Reaction | #suriya  | #rjbalaji | #trisha ‪: https://youtu.be/xRV_hVfBa3A
7. Genie - ABDI ABDI Video Song Reaction | @ARRahman | #ravimohan #kalyani #krithishetty : https://youtu.be/qXAnSczK2FQ
8. KUMKI 2 Official Teaser Reaction | #prabhusolomon : https://youtu.be/Opxl9pslSP8
9. Adi Alaye - Lyrical Reaction | #parasakthi | #sivakarthikeyan | #sreeleela : https://youtu.be/4u7oI1tFzyM

My Independent Songs : 

1. METHU METHU PONNU Lyrical Video : https://youtu.be/SWk71tOdtuU
2. BIKE RIDE Lyrical Video : https://youtu.be/ITFtrN9KPGI
3. Varuvaaya ( ABDUL KALAM Tribute ) : https://youtu.be/6tZTA9SSlmQ
4. BOYS HOSTEL Lyrical Video : https://youtu.be/YfZt7oJo8sk",2026-01-03T14:44:39Z,UCNdKCy6DTlVRtAiXbcpPg9g,Mr & Mrs Earphones BC_BotM,24,"['Mr Earphones', 'Mr Earphones Reactions', 'Tamil Reactions', 'Tamil Reactor', 'Teaser Reaction', 'Trailer Reaction', 'Review', 'Public Review', 'MOU Reactions']",PT12M21S,hd,false,119996,9466,0,0,226
XPlvt71rDeY,WINTERGLOW SYLPH CRATE OPENING! | BGMI SCRIMS AND CLASSIC LIVE | ADMINO GAMING |,"Do subscribe for more…..


Follow me on Instagram for the latest updates : https://www.instagram.com/admino_gaming/
Discord: https://discord.com/invite/hHXJqKCMbv


In-Game Name :- GodLadmino
Character ID - 5236906584










Tags (ignore) -  #bgmi #pubgmobile #godlike #highlights #battlegroundsmobileindia #viral #admino




Thanks For Watching 😊",2026-01-03T20:11:33Z,UCttPiE_XpMtFJ-uppDlm1Sw,ADMINO Gaming,20,[],PT5H43M2S,hd,false,523290,42270,0,0,52
v7-6tStNSNA,BHA BHA BA - Azhinjattam Video Song  | Mohanlal | Dilieep | Shaan Rahman | MG Sreekumar | Vineeth,"Presenting the  ‘Azhinjattam' Video Song  from Bha Bha Ba directed by Dhananjay Shankar

Listen Now🎶: https://orcd.co/azhinjaattam

Song Credits -
Song Title : Azhinjattam
Album/Movie : Bha Bha Ba
Music composed, produced and arranged by Shaan Rahman
Singers : MG Sreekumar, Vineeth Sreenivasan, Niranj Suresh
Lyrics : Vinayak Sasikumar
Bazouki, Saz & Electric Guitars : Akash S Menon
Brass section -
Trumpet : PV Joshy
French Horn : Francis George
Trombone : Shibu Thomas, Sajo Sajan
Chorus : Arjun Ramkumar, Fahiz Hamza, Govind Velayudh, Aswin Prakash
Percussions : Krishna Kishore 
Percussions recorded by Biju James @ Mystic Hues Inn
Assisted by Abin Ponnachan
Chorus & Brass recorded by Aswin Kumar at K7 Studios, Kochi
Additional Programming & Mixed by Arun Thomas
Song Mastered by Vivek Thomas @ VTP Studios, Kochi

Movie Credits -
Title : Bha Bha Ba - Bhayam, Bhakthi, Bahumanam
Banners : Sree Gokulam Movies, Gokulam Productions
Cast : Dilieep, Mohanlal, SJ Suryah, Vineeth Sreenivasan, Dhyan Sreenivasan, Sandy, Balu Varghese, Baiju Santhosh, Saranya Ponvannan, Sidharth Bharathan, Redin Kingsley and others.

Directed by Dhananjay Shankar
Produced by Gokulam Gopalan, Krishnamoorthy
Co Producers : Baiju Gopalan, VC Praveen
Writers : Fahim Safar, Noorin Shereef
Director of Photography : Armo 
Music : Shaan Rahman
Original Score : Gopi Sundar
Editor : Ranjan Abraham 
Additional Screenplay & Dialogues : Dhananjay Shankar
Production Designer : Nimesh M Thanoor 
Action : Kalai Kingson, Supreme Sundar
Costume Designers : Dhanya Balakrishnan, Venkit Sunil (Dilieep)
Makeup : Ronex Xavier
Choreography : Sandy
Sound Design : Sync Cinema
Sound Mixing : Ajith A George
Lyrics : Kaithapram Damodaran Namboothiri, Vinayak Sasikumar, Manu Manjith
Production Controller : Suresh Mithrakary 
Finance Controller : Sreejith Mannarkkad
Chief Associate Director : Anil Abraham 
VFX : Ident Labs
DI : Color Planet Studios
Colorist : Remesh CP
Stills : Serene Babu
Publicity Designs : Yellowtooths
Distribution Partner : Dream Big Films
Overseas Distribution : Phars Film
Subtitles : Fill In The Blanks
Project Management Platform : Behind The Scene App
PRO : Vaisakh C Vadakkeveedu, Jinu Anilkumar
Promotions : The Younion
Visual Promotions : Snakeplant LLP
Anti Piracy : Obscura


#Azhinjattam #videosong  #BhaBhaBa #BhayamBhakthiBahumanam #WorldOfMadness #Dileep #Mohanlal #VineethSreenivasan #DhyanSreenivasan #GokulamGopalan #Krishnamoorthy #SreeGokulamMovies #GokulamProductions #AzhinjattamSong #AzhinjattamLyricVideo #ShaanRahman #MGSreekumar #VinayakSasikumar


Follow us on
https://x.com/GokulamMovies
https://www.instagram.com/sreegokulammoviesofficial/
https://www.facebook.com/GokulamMovies",2026-01-02T12:31:33Z,UC7rP8B90HTEXxQ6ApRVDyVg,Sree Gokulam Movies,1,"['Gokulam Movies', 'Gokulam Gopalan', 'Gokulam Productions', 'Sree Gokulam Movies', 'azhinjattam video song', 'bha bha ba movie song', 'bha bha ba azhinjattam song', 'azhinjattam song malayalam', 'bha bha ba malayalam movie', 'bha bha ba songs', 'malayalam video songs', 'new malayalam songs', 'bha bha ba film song', 'Mohanlal', 'dilieep', 'mohanlal dilieep song', 'mohanlal new song', 'dilieep mohanlal new movie', 'dance song malayalam', 'Dileep songs', 'mohanlal dileep dance song']",PT4M28S,hd,false,399095,19107,0,0,1946
